ID;Name;Year Published;Min Players;Max Players;Play Time;Min Age;Users Rated;Rating Average;BGG Rank;Complexity Average;Owned Users;Mechanics;Domains
6752;NOIR: Deductive Mystery Game;2012;2;9;5;8;1340;6,54;2657;1,64;2732;Variable Player Powers;Family Games, Thematic Games
6753;Chicken Caesar;2012;3;6;90;12;558;6,67;3697;2,78;836;Area Majority / Influence;Strategy Games
6753;Chicken Caesar;2012;3;6;90;12;558;6,67;3697;2,78;836;Voting;Strategy Games
6754;Farmerama;2012;1;4;70;10;279;6,17;7112;2,09;500;Hand Management;Family Games, Strategy Games
6754;Farmerama;2012;1;4;70;10;279;6,17;7112;2,09;500;Simulation;Family Games, Strategy Games
6754;Farmerama;2012;1;4;70;10;279;6,17;7112;2,09;500;Simultaneous Action Selection;Family Games, Strategy Games
6755;OddVille;2012;2;4;60;10;1834;6,79;1756;2,35;2695;Action Retrieval;Strategy Games
6755;OddVille;2012;2;4;60;10;1834;6,79;1756;2,35;2695;Card Drafting;Strategy Games
6755;OddVille;2012;2;4;60;10;1834;6,79;1756;2,35;2695;Tile Placement;Strategy Games
6755;OddVille;2012;2;4;60;10;1834;6,79;1756;2,35;2695;Variable Player Powers;Strategy Games
6755;OddVille;2012;2;4;60;10;1834;6,79;1756;2,35;2695;Worker Placement;Strategy Games
6756;Kampen om Norge;2012;2;3;180;12;57;7,54;9638;2,50;129;Area Majority / Influence;Wargames
6756;Kampen om Norge;2012;2;3;180;12;57;7,54;9638;2,50;129;Area Movement;Wargames
6756;Kampen om Norge;2012;2;3;180;12;57;7,54;9638;2,50;129;Dice Rolling;Wargames
6756;Kampen om Norge;2012;2;3;180;12;57;7,54;9638;2,50;129;Hand Management;Wargames
6756;Kampen om Norge;2012;2;3;180;12;57;7,54;9638;2,50;129;Team-Based Game;Wargames
6757;Disaster Looms!;2012;2;4;90;10;189;5,83;13453;3,06;594;Area Majority / Influence;Strategy Games
6757;Disaster Looms!;2012;2;4;90;10;189;5,83;13453;3,06;594;Area Movement;Strategy Games
6757;Disaster Looms!;2012;2;4;90;10;189;5,83;13453;3,06;594;Auction/Bidding;Strategy Games
6757;Disaster Looms!;2012;2;4;90;10;189;5,83;13453;3,06;594;Pick-up and Deliver;Strategy Games
6757;Disaster Looms!;2012;2;4;90;10;189;5,83;13453;3,06;594;Tile Placement;Strategy Games
6758;Mythic Battles;2012;2;4;45;14;315;6,81;4757;2,94;902;Campaign / Battle Card Driven;Wargames
6758;Mythic Battles;2012;2;4;45;14;315;6,81;4757;2,94;902;Dice Rolling;Wargames
6758;Mythic Battles;2012;2;4;45;14;315;6,81;4757;2,94;902;Modular Board;Wargames
6759;Dixit Jinx;2012;3;6;15;8;1141;5,74;7091;1,20;2056;Acting;Party Games
6759;Dixit Jinx;2012;3;6;15;8;1141;5,74;7091;1,20;2056;Simultaneous Action Selection;Party Games
6759;Dixit Jinx;2012;3;6;15;8;1141;5,74;7091;1,20;2056;Singing;Party Games
6759;Dixit Jinx;2012;3;6;15;8;1141;5,74;7091;1,20;2056;Voting;Party Games
6760;Oil War: Iran Strikes;2012;1;2;0;0;31;6,57;13472;2,33;208;Hexagon Grid;Wargames
6761;IOTA;2012;2;4;30;8;1410;6,19;3576;1,94;3827;Pattern Building;Abstract Games
6761;IOTA;2012;2;4;30;8;1410;6,19;3576;1,94;3827;Pattern Recognition;Abstract Games
6761;IOTA;2012;2;4;30;8;1410;6,19;3576;1,94;3827;Tile Placement;Abstract Games
6762;Imperios Milenarios;2012;4;7;150;12;87;7,66;7075;3,47;95;Area Majority / Influence;Strategy Games
6762;Imperios Milenarios;2012;4;7;150;12;87;7,66;7075;3,47;95;Deck Bag and Pool Building;Strategy Games
6763;Noblemen;2012;3;5;120;12;1090;6,93;2060;3,07;1748;Card Drafting;Strategy Games
6763;Noblemen;2012;3;5;120;12;1090;6,93;2060;3,07;1748;Tile Placement;Strategy Games
6764;Diavolo;2012;2;6;15;10;436;6,00;7074;1,12;678;Dice Rolling;Party Games
6764;Diavolo;2012;2;6;15;10;436;6,00;7074;1,12;678;Player Elimination;Party Games
6764;Diavolo;2012;2;6;15;10;436;6,00;7074;1,12;678;Simultaneous Action Selection;Party Games
6765;Smash Up;2012;2;4;45;12;23609;6,75;868;2,06;38752;Area Majority / Influence;Strategy Games
6765;Smash Up;2012;2;4;45;12;23609;6,75;868;2,06;38752;Deck Construction;Strategy Games
6765;Smash Up;2012;2;4;45;12;23609;6,75;868;2,06;38752;Hand Management;Strategy Games
6765;Smash Up;2012;2;4;45;12;23609;6,75;868;2,06;38752;Take That;Strategy Games
6765;Smash Up;2012;2;4;45;12;23609;6,75;868;2,06;38752;Variable Player Powers;Strategy Games
6765;Smash Up;2012;2;4;45;12;23609;6,75;868;2,06;38752;Variable Set-up;Strategy Games
6766;Clash of Cultures;2012;2;4;240;14;5185;7,62;305;3,59;6107;Action Points;Strategy Games
6766;Clash of Cultures;2012;2;4;240;14;5185;7,62;305;3,59;6107;Area Majority / Influence;Strategy Games
6766;Clash of Cultures;2012;2;4;240;14;5185;7,62;305;3,59;6107;Dice Rolling;Strategy Games
6766;Clash of Cultures;2012;2;4;240;14;5185;7,62;305;3,59;6107;Grid Movement;Strategy Games
6766;Clash of Cultures;2012;2;4;240;14;5185;7,62;305;3,59;6107;Hand Management;Strategy Games
6766;Clash of Cultures;2012;2;4;240;14;5185;7,62;305;3,59;6107;Modular Board;Strategy Games
6766;Clash of Cultures;2012;2;4;240;14;5185;7,62;305;3,59;6107;Tech Trees / Tech Tracks;Strategy Games
6766;Clash of Cultures;2012;2;4;240;14;5185;7,62;305;3,59;6107;Trading;Strategy Games
6767;DiceAFARI;2012;2;4;15;8;87;5,57;16273;1,22;200;Area Majority / Influence;Family Games
6767;DiceAFARI;2012;2;4;15;8;87;5,57;16273;1,22;200;Dice Rolling;Family Games
6767;DiceAFARI;2012;2;4;15;8;87;5,57;16273;1,22;200;Modular Board;Family Games
6767;DiceAFARI;2012;2;4;15;8;87;5,57;16273;1,22;200;Pattern Building;Family Games
6767;DiceAFARI;2012;2;4;15;8;87;5,57;16273;1,22;200;Set Collection;Family Games
6768;Bomber Command: The Night Raids;2012;2;2;120;12;179;7,63;4845;3,04;836;Dice Rolling;Wargames
6768;Bomber Command: The Night Raids;2012;2;2;120;12;179;7,63;4845;3,04;836;Hexagon Grid;Wargames
6768;Bomber Command: The Night Raids;2012;2;2;120;12;179;7,63;4845;3,04;836;Movement Points;Wargames
6768;Bomber Command: The Night Raids;2012;2;2;120;12;179;7,63;4845;3,04;836;Simulation;Wargames
6769;Milestones;2012;2;4;60;10;1096;6,59;2694;2,60;1894;Network and Route Building;Strategy Games
6769;Milestones;2012;2;4;60;10;1096;6,59;2694;2,60;1894;Rondel;Strategy Games
6769;Milestones;2012;2;4;60;10;1096;6,59;2694;2,60;1894;Tile Placement;Strategy Games
6770;Monopoly Millionaire Deal Card Game;2012;2;5;15;8;450;5,87;8278;1,33;1097;Hand Management;Family Games
6770;Monopoly Millionaire Deal Card Game;2012;2;5;15;8;450;5,87;8278;1,33;1097;Set Collection;Family Games
6771;Archipelago;2012;2;5;240;14;7373;7,34;392;3,73;9903;Area Majority / Influence;Strategy Games
6771;Archipelago;2012;2;5;240;14;7373;7,34;392;3,73;9903;Auction/Bidding;Strategy Games
6771;Archipelago;2012;2;5;240;14;7373;7,34;392;3,73;9903;Commodity Speculation;Strategy Games
6771;Archipelago;2012;2;5;240;14;7373;7,34;392;3,73;9903;Grid Movement;Strategy Games
6771;Archipelago;2012;2;5;240;14;7373;7,34;392;3,73;9903;Hexagon Grid;Strategy Games
6771;Archipelago;2012;2;5;240;14;7373;7,34;392;3,73;9903;Map Addition;Strategy Games
6771;Archipelago;2012;2;5;240;14;7373;7,34;392;3,73;9903;Modular Board;Strategy Games
6771;Archipelago;2012;2;5;240;14;7373;7,34;392;3,73;9903;Semi-Cooperative Game;Strategy Games
6771;Archipelago;2012;2;5;240;14;7373;7,34;392;3,73;9903;Tile Placement;Strategy Games
6771;Archipelago;2012;2;5;240;14;7373;7,34;392;3,73;9903;Trading;Strategy Games
6771;Archipelago;2012;2;5;240;14;7373;7,34;392;3,73;9903;Traitor Game;Strategy Games
6771;Archipelago;2012;2;5;240;14;7373;7,34;392;3,73;9903;Worker Placement;Strategy Games
6772;Slavika;2012;2;5;30;10;482;5,93;9884;2,24;628;Area Majority / Influence;Family Games, Strategy Games
6772;Slavika;2012;2;5;30;10;482;5,93;9884;2,24;628;Hand Management;Family Games, Strategy Games
6773;Town Center;2012;2;4;30;12;425;6,43;4943;2,85;550;Area Majority / Influence;Abstract Games, Strategy Games
6774;Neuroshima: Convoy;2012;2;2;40;10;986;6,71;2698;2,58;2308;Area Movement;Strategy Games
6774;Neuroshima: Convoy;2012;2;2;40;10;986;6,71;2698;2,58;2308;Hand Management;Strategy Games
6774;Neuroshima: Convoy;2012;2;2;40;10;986;6,71;2698;2,58;2308;Take That;Strategy Games
6775;Bloody April, 1917: Air War Over Arras, France;2012;1;2;120;0;203;7,36;4926;4,10;892;Dice Rolling;Wargames
6775;Bloody April, 1917: Air War Over Arras, France;2012;1;2;120;0;203;7,36;4926;4,10;892;Events;Wargames
6775;Bloody April, 1917: Air War Over Arras, France;2012;1;2;120;0;203;7,36;4926;4,10;892;Grid Movement;Wargames
6775;Bloody April, 1917: Air War Over Arras, France;2012;1;2;120;0;203;7,36;4926;4,10;892;Hexagon Grid;Wargames
6775;Bloody April, 1917: Air War Over Arras, France;2012;1;2;120;0;203;7,36;4926;4,10;892;Scenario / Mission / Campaign Game;Wargames
6775;Bloody April, 1917: Air War Over Arras, France;2012;1;2;120;0;203;7,36;4926;4,10;892;Simulation;Wargames
6776;Divinare;2012;2;4;30;13;1525;6,73;2014;1,77;1797;Betting and Bluffing;Family Games
6776;Divinare;2012;2;4;30;13;1525;6,73;2014;1,77;1797;Card Drafting;Family Games
6776;Divinare;2012;2;4;30;13;1525;6,73;2014;1,77;1797;Hand Management;Family Games
6776;Divinare;2012;2;4;30;13;1525;6,73;2014;1,77;1797;Memory;Family Games
6777;Star Trek Deck Building Game: The Original Series;2012;2;4;90;13;569;6,68;3607;2,65;1648;Card Drafting;Thematic Games
6777;Star Trek Deck Building Game: The Original Series;2012;2;4;90;13;569;6,68;3607;2,65;1648;Deck Bag and Pool Building;Thematic Games
6777;Star Trek Deck Building Game: The Original Series;2012;2;4;90;13;569;6,68;3607;2,65;1648;Push Your Luck;Thematic Games
6777;Star Trek Deck Building Game: The Original Series;2012;2;4;90;13;569;6,68;3607;2,65;1648;Simulation;Thematic Games
6778;Legends of Andor;2012;2;4;90;10;15017;7,21;396;2,77;25407;Area Movement;Thematic Games
6778;Legends of Andor;2012;2;4;90;10;15017;7,21;396;2,77;25407;Cooperative Game;Thematic Games
6778;Legends of Andor;2012;2;4;90;10;15017;7,21;396;2,77;25407;Dice Rolling;Thematic Games
6778;Legends of Andor;2012;2;4;90;10;15017;7,21;396;2,77;25407;Scenario / Mission / Campaign Game;Thematic Games
6778;Legends of Andor;2012;2;4;90;10;15017;7,21;396;2,77;25407;Variable Player Powers;Thematic Games
6779;Exodus: Proxima Centauri;2012;2;6;180;14;1604;7,17;1369;3,61;3181;Area Majority / Influence;Strategy Games, Thematic Games
6779;Exodus: Proxima Centauri;2012;2;6;180;14;1604;7,17;1369;3,61;3181;Area Movement;Strategy Games, Thematic Games
6779;Exodus: Proxima Centauri;2012;2;6;180;14;1604;7,17;1369;3,61;3181;Auction/Bidding;Strategy Games, Thematic Games
6779;Exodus: Proxima Centauri;2012;2;6;180;14;1604;7,17;1369;3,61;3181;Dice Rolling;Strategy Games, Thematic Games
6779;Exodus: Proxima Centauri;2012;2;6;180;14;1604;7,17;1369;3,61;3181;Hexagon Grid;Strategy Games, Thematic Games
6779;Exodus: Proxima Centauri;2012;2;6;180;14;1604;7,17;1369;3,61;3181;Modular Board;Strategy Games, Thematic Games
6779;Exodus: Proxima Centauri;2012;2;6;180;14;1604;7,17;1369;3,61;3181;Simultaneous Action Selection;Strategy Games, Thematic Games
6779;Exodus: Proxima Centauri;2012;2;6;180;14;1604;7,17;1369;3,61;3181;Take That;Strategy Games, Thematic Games
6779;Exodus: Proxima Centauri;2012;2;6;180;14;1604;7,17;1369;3,61;3181;Tech Trees / Tech Tracks;Strategy Games, Thematic Games
6779;Exodus: Proxima Centauri;2012;2;6;180;14;1604;7,17;1369;3,61;3181;Trading;Strategy Games, Thematic Games
6779;Exodus: Proxima Centauri;2012;2;6;180;14;1604;7,17;1369;3,61;3181;Voting;Strategy Games, Thematic Games
6780;Farmageddon;2012;2;4;30;14;761;6,14;4957;1,63;1467;Hand Management;Family Games
6780;Farmageddon;2012;2;4;30;14;761;6,14;4957;1,63;1467;Take That;Family Games
6781;HomeStretch;2012;2;6;60;14;298;6,67;4958;1,62;472;Betting and Bluffing;Family Games, Party Games
6781;HomeStretch;2012;2;6;60;14;298;6,67;4958;1,62;472;Card Drafting;Family Games, Party Games
6781;HomeStretch;2012;2;6;60;14;298;6,67;4958;1,62;472;Dice Rolling;Family Games, Party Games
6781;HomeStretch;2012;2;6;60;14;298;6,67;4958;1,62;472;Roll / Spin and Move;Family Games, Party Games
6781;HomeStretch;2012;2;6;60;14;298;6,67;4958;1,62;472;Stock Holding;Family Games, Party Games
6782;Bee Alert;2012;2;5;15;4;175;6,57;6884;1,13;261;Memory;Children's Games
6783;Congo Merc: The Congo, 1964;2012;1;1;30;12;111;6,25;9919;1,85;327;Point to Point Movement;Wargames
6783;Congo Merc: The Congo, 1964;2012;1;1;30;12;111;6,25;9919;1,85;327;Simulation;Wargames
6783;Congo Merc: The Congo, 1964;2012;1;1;30;12;111;6,25;9919;1,85;327;Solo / Solitaire Game;Wargames
6784;Wiz-War (Eighth Edition);2012;2;4;60;14;4645;7,06;812;2,32;6880;Grid Movement;Thematic Games
6784;Wiz-War (Eighth Edition);2012;2;4;60;14;4645;7,06;812;2,32;6880;Hand Management;Thematic Games
6784;Wiz-War (Eighth Edition);2012;2;4;60;14;4645;7,06;812;2,32;6880;Line of Sight;Thematic Games
6784;Wiz-War (Eighth Edition);2012;2;4;60;14;4645;7,06;812;2,32;6880;Map Deformation;Thematic Games
6784;Wiz-War (Eighth Edition);2012;2;4;60;14;4645;7,06;812;2,32;6880;Modular Board;Thematic Games
6784;Wiz-War (Eighth Edition);2012;2;4;60;14;4645;7,06;812;2,32;6880;Player Elimination;Thematic Games
6784;Wiz-War (Eighth Edition);2012;2;4;60;14;4645;7,06;812;2,32;6880;Take That;Thematic Games
6784;Wiz-War (Eighth Edition);2012;2;4;60;14;4645;7,06;812;2,32;6880;Variable Set-up;Thematic Games
6785;Autokrator;2012;2;4;90;12;130;6,30;9853;2,46;232;Area Majority / Influence;Strategy Games, Thematic Games, Wargames
6785;Autokrator;2012;2;4;90;12;130;6,30;9853;2,46;232;Area Movement;Strategy Games, Thematic Games, Wargames
6785;Autokrator;2012;2;4;90;12;130;6,30;9853;2,46;232;Hand Management;Strategy Games, Thematic Games, Wargames
6785;Autokrator;2012;2;4;90;12;130;6,30;9853;2,46;232;Secret Unit Deployment;Strategy Games, Thematic Games, Wargames
6786;Thunderstone Advance: Towers of Ruin;2012;1;5;45;12;4595;7,37;510;2,74;6842;Card Drafting;Strategy Games
6786;Thunderstone Advance: Towers of Ruin;2012;1;5;45;12;4595;7,37;510;2,74;6842;Deck Bag and Pool Building;Strategy Games
6786;Thunderstone Advance: Towers of Ruin;2012;1;5;45;12;4595;7,37;510;2,74;6842;Hand Management;Strategy Games
6787;War of the Ring: Second Edition;2012;2;4;180;13;13725;8,49;12;4,14;22281;Area Majority / Influence;Thematic Games, Wargames
6787;War of the Ring: Second Edition;2012;2;4;180;13;13725;8,49;12;4,14;22281;Area Movement;Thematic Games, Wargames
6787;War of the Ring: Second Edition;2012;2;4;180;13;13725;8,49;12;4,14;22281;Campaign / Battle Card Driven;Thematic Games, Wargames
6787;War of the Ring: Second Edition;2012;2;4;180;13;13725;8,49;12;4,14;22281;Card Play Conflict Resolution;Thematic Games, Wargames
6787;War of the Ring: Second Edition;2012;2;4;180;13;13725;8,49;12;4,14;22281;Deck Bag and Pool Building;Thematic Games, Wargames
6787;War of the Ring: Second Edition;2012;2;4;180;13;13725;8,49;12;4,14;22281;Dice Rolling;Thematic Games, Wargames
6787;War of the Ring: Second Edition;2012;2;4;180;13;13725;8,49;12;4,14;22281;Hand Management;Thematic Games, Wargames
6787;War of the Ring: Second Edition;2012;2;4;180;13;13725;8,49;12;4,14;22281;Hidden Movement;Thematic Games, Wargames
6787;War of the Ring: Second Edition;2012;2;4;180;13;13725;8,49;12;4,14;22281;Movement Points;Thematic Games, Wargames
6787;War of the Ring: Second Edition;2012;2;4;180;13;13725;8,49;12;4,14;22281;Simulation;Thematic Games, Wargames
6787;War of the Ring: Second Edition;2012;2;4;180;13;13725;8,49;12;4,14;22281;Team-Based Game;Thematic Games, Wargames
6788;Fortress America;2012;2;4;150;14;846;6,86;2681;2,70;2308;Area Movement;Wargames
6788;Fortress America;2012;2;4;150;14;846;6,86;2681;2,70;2308;Dice Rolling;Wargames
6789;Leuthen: Frederick's Greatest Victory 5 December, 1757;2012;2;2;40;12;77;7,18;8306;1,89;233;Hexagon Grid;Wargames
6790;The Palaces of Carrara;2012;2;4;60;10;4066;7,18;700;2,62;4323;Set Collection;Strategy Games
6790;The Palaces of Carrara;2012;2;4;60;10;4066;7,18;700;2,62;4323;Tile Placement;Strategy Games
6791;Las Vegas;2012;2;5;30;8;9242;7,13;504;1,19;11610;Area Majority / Influence;Family Games
6791;Las Vegas;2012;2;5;30;8;9242;7,13;504;1,19;11610;Dice Rolling;Family Games
6792;Mercurius;2012;3;5;60;10;313;6,17;6972;2,42;406;Commodity Speculation;Strategy Games
6792;Mercurius;2012;3;5;60;10;313;6,17;6972;2,42;406;Hand Management;Strategy Games
6792;Mercurius;2012;3;5;60;10;313;6,17;6972;2,42;406;Stock Holding;Strategy Games
6793;Coup;2012;2;6;15;13;36020;7,01;505;1,41;59276;Hidden Roles;Party Games
6793;Coup;2012;2;6;15;13;36020;7,01;505;1,41;59276;Memory;Party Games
6793;Coup;2012;2;6;15;13;36020;7,01;505;1,41;59276;Player Elimination;Party Games
6793;Coup;2012;2;6;15;13;36020;7,01;505;1,41;59276;Take That;Party Games
6793;Coup;2012;2;6;15;13;36020;7,01;505;1,41;59276;Variable Player Powers;Party Games
6794;Army vs. Aliens;2012;2;2;15;8;157;5,20;19172;1,21;420;Dice Rolling;Family Games
6795;Freedom: The Underground Railroad;2012;1;4;120;13;3875;7,59;400;2,91;6137;Cooperative Game;Strategy Games, Thematic Games
6795;Freedom: The Underground Railroad;2012;1;4;120;13;3875;7,59;400;2,91;6137;Pick-up and Deliver;Strategy Games, Thematic Games
6795;Freedom: The Underground Railroad;2012;1;4;120;13;3875;7,59;400;2,91;6137;Point to Point Movement;Strategy Games, Thematic Games
6795;Freedom: The Underground Railroad;2012;1;4;120;13;3875;7,59;400;2,91;6137;Push Your Luck;Strategy Games, Thematic Games
6795;Freedom: The Underground Railroad;2012;1;4;120;13;3875;7,59;400;2,91;6137;Solo / Solitaire Game;Strategy Games, Thematic Games
6795;Freedom: The Underground Railroad;2012;1;4;120;13;3875;7,59;400;2,91;6137;Variable Player Powers;Strategy Games, Thematic Games
6796;Trains;2012;2;4;45;12;7667;7,17;507;2,39;9906;Deck Bag and Pool Building;Strategy Games
6796;Trains;2012;2;4;45;12;7667;7,17;507;2,39;9906;Hand Management;Strategy Games
6796;Trains;2012;2;4;45;12;7667;7,17;507;2,39;9906;Network and Route Building;Strategy Games
6797;Krosmaster: Arena;2012;2;4;60;14;3445;6,78;1349;2,67;7088;Action Points;Customizable Games
6797;Krosmaster: Arena;2012;2;4;60;14;3445;6,78;1349;2,67;7088;Card Drafting;Customizable Games
6797;Krosmaster: Arena;2012;2;4;60;14;3445;6,78;1349;2,67;7088;Dice Rolling;Customizable Games
6797;Krosmaster: Arena;2012;2;4;60;14;3445;6,78;1349;2,67;7088;Grid Movement;Customizable Games
6797;Krosmaster: Arena;2012;2;4;60;14;3445;6,78;1349;2,67;7088;Variable Player Powers;Customizable Games
6798;Mercante;2012;3;5;60;12;328;6,62;4895;2,85;867;Auction/Bidding;Strategy Games
6798;Mercante;2012;3;5;60;12;328;6,62;4895;2,85;867;Card Drafting;Strategy Games
6798;Mercante;2012;3;5;60;12;328;6,62;4895;2,85;867;Commodity Speculation;Strategy Games
6798;Mercante;2012;3;5;60;12;328;6,62;4895;2,85;867;Variable Player Powers;Strategy Games
6798;Mercante;2012;3;5;60;12;328;6,62;4895;2,85;867;Worker Placement;Strategy Games
6799;Dux Bellorum: Arthurian Wargaming Rules AD367-793;2012;2;4;60;0;60;8,01;8234;2,21;182;Dice Rolling;Wargames
6799;Dux Bellorum: Arthurian Wargaming Rules AD367-793;2012;2;4;60;0;60;8,01;8234;2,21;182;Line of Sight;Wargames
6799;Dux Bellorum: Arthurian Wargaming Rules AD367-793;2012;2;4;60;0;60;8,01;8234;2,21;182;Measurement Movement;Wargames
6799;Dux Bellorum: Arthurian Wargaming Rules AD367-793;2012;2;4;60;0;60;8,01;8234;2,21;182;Simulation;Wargames
6800;Fantastiqa: The Rucksack Edition;2012;2;4;60;8;1110;6,98;2017;2,39;1959;Deck Bag and Pool Building;Family Games
6800;Fantastiqa: The Rucksack Edition;2012;2;4;60;8;1110;6,98;2017;2,39;1959;Hand Management;Family Games
6800;Fantastiqa: The Rucksack Edition;2012;2;4;60;8;1110;6,98;2017;2,39;1959;Point to Point Movement;Family Games
6800;Fantastiqa: The Rucksack Edition;2012;2;4;60;8;1110;6,98;2017;2,39;1959;Rock-Paper-Scissors;Family Games
6800;Fantastiqa: The Rucksack Edition;2012;2;4;60;8;1110;6,98;2017;2,39;1959;Set Collection;Family Games
6800;Fantastiqa: The Rucksack Edition;2012;2;4;60;8;1110;6,98;2017;2,39;1959;Team-Based Game;Family Games
6801;Danube 20;2012;2;2;0;12;60;7,51;8284;2;182;Dice Rolling;Wargames
6801;Danube 20;2012;2;2;0;12;60;7,51;8284;2;182;Hexagon Grid;Wargames
6802;Rex: Final Days of an Empire;2012;3;6;180;14;4226;7,10;804;3,27;7269;Alliances;Strategy Games, Thematic Games
6802;Rex: Final Days of an Empire;2012;3;6;180;14;4226;7,10;804;3,27;7269;Area Majority / Influence;Strategy Games, Thematic Games
6802;Rex: Final Days of an Empire;2012;3;6;180;14;4226;7,10;804;3,27;7269;Auction/Bidding;Strategy Games, Thematic Games
6802;Rex: Final Days of an Empire;2012;3;6;180;14;4226;7,10;804;3,27;7269;Force Commitment;Strategy Games, Thematic Games
6802;Rex: Final Days of an Empire;2012;3;6;180;14;4226;7,10;804;3,27;7269;Hand Management;Strategy Games, Thematic Games
